[2025-04-01 11:46:53,819] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 35458
[2025-04-01 11:46:54,250] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 35458
[2025-04-01 11:47:01,701] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /DeviceLNV/M_edit/ HTTP/1.1" 200 127801
[2025-04-01 11:47:01,815] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/css/bootstrap.min.css.map HTTP/1.1" 404 1800
[2025-04-01 11:47:01,856] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/lib/bootstrap.min.js.map HTTP/1.1" 404 1806
[2025-04-01 11:47:02,025] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/axios.min.map HTTP/1.1" 404 1773
[2025-04-01 11:47:02,084] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/xlsx/FileSaver.min.js.map HTTP/1.1" 404 1809
[2025-04-01 11:47:02,525] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 35458
[2025-04-01 11:47:04,014] [UserIP.py:88] [UserIP:process_response] [INFO]- 2025-04-01 11:47:04: C1010S3/AnonymousUser/Cao.Edwin> None/EDWIN/bxbei > 127.0.0.1/127.0.0.1 > <WSGIRequest: POST '/DeviceLNV/M_edit/'>
[2025-04-01 11:47:04,033] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /DeviceLNV/M_edit/ HTTP/1.1" 200 21852
[2025-04-02 10:27:17,111] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /DeviceLNV/M_edit/ HTTP/1.1" 302 0
[2025-04-02 10:27:17,132] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /login/ HTTP/1.1" 200 4823
[2025-04-02 10:27:17,280] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/css/bootstrap.min.css.map HTTP/1.1" 404 1800
[2025-04-02 10:27:17,323] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 302 0
[2025-04-02 10:27:17,342] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /login/ HTTP/1.1" 200 4823
[2025-04-02 10:27:19,079] [UserIP.py:90] [UserIP:process_response] [CRITICAL]- 系统错误Expecting value: line 1 column 1 (char 0)
[2025-04-02 10:27:19,101] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /login/ HTTP/1.1" 302 0
[2025-04-02 10:27:19,125] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /login/ HTTP/1.1" 302 0
[2025-04-02 10:27:19,942] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /DeviceLNV/M_edit/ HTTP/1.1" 200 127801
[2025-04-02 10:27:20,149] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/css/bootstrap.min.css.map HTTP/1.1" 404 1800
[2025-04-02 10:27:20,234] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/lib/bootstrap.min.js.map HTTP/1.1" 404 1806
[2025-04-02 10:27:20,478] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/axios.min.map HTTP/1.1" 404 1773
[2025-04-02 10:27:20,548] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /static/js/xlsx/FileSaver.min.js.map HTTP/1.1" 404 1809
[2025-04-02 10:27:21,105] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /favicon.ico HTTP/1.1" 200 35458
[2025-04-02 10:27:21,840] [UserIP.py:88] [UserIP:process_response] [INFO]- 2025-04-02 10:27:21: C1010S3/AnonymousUser/Cao.Edwin> None/EDWIN/bxbei > 127.0.0.1/127.0.0.1 > <WSGIRequest: POST '/DeviceLNV/M_edit/'>
[2025-04-02 10:27:21,850] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /DeviceLNV/M_edit/ HTTP/1.1" 200 21852
[2025-04-02 10:27:25,737] [UserIP.py:88] [UserIP:process_response] [INFO]- 2025-04-02 10:27:25: C1010S3/AnonymousUser/Cao.Edwin> None/EDWIN/bxbei > 127.0.0.1/127.0.0.1 > <WSGIRequest: POST '/DeviceLNV/M_edit/'>
[2025-04-02 10:27:25,752] [basehttp.py:154] [basehttp:log_message] [INFO]- "POST /DeviceLNV/M_edit/ HTTP/1.1" 200 2425312
[2025-04-02 10:27:26,746] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Zaihuo/1513.jpg
[2025-04-02 10:27:26,750] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /media/DeviceLNV/Zaihuo/1513.jpg HTTP/1.1" 404 1803
[2025-04-02 10:27:26,763] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /media/DeviceLNV/Device/1513.jpg HTTP/1.1" 200 215360
[2025-04-02 10:27:26,763] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Zaihuo/233.jpg
[2025-04-02 10:27:26,766] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /media/DeviceLNV/Zaihuo/233.jpg HTTP/1.1" 404 1800
[2025-04-02 10:27:26,772] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Device/233.jpg
[2025-04-02 10:27:26,777] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /media/DeviceLNV/Device/233.jpg HTTP/1.1" 404 1800
[2025-04-02 10:27:26,827] [basehttp.py:154] [basehttp:log_message] [INFO]- "GET /media/DeviceLNV/Device/2156.jpg HTTP/1.1" 200 201323
[2025-04-02 10:27:26,828] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Zaihuo/2156.jpg
[2025-04-02 10:27:26,829] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /media/DeviceLNV/Zaihuo/2156.jpg HTTP/1.1" 404 1803
[2025-04-02 10:27:26,842] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Zaihuo/257.jpg
[2025-04-02 10:27:26,848] [basehttp.py:154] [basehttp:log_message] [WARNING]- "GET /media/DeviceLNV/Zaihuo/257.jpg HTTP/1.1" 404 1800
[2025-04-02 10:27:26,857] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Device/258.jpg
[2025-04-02 10:27:26,859] [log.py:228] [log:log_response] [WARNING]- Not Found: /media/DeviceLNV/Device/257.jpg
